Word [name=20, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=유, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=패권주의, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=중심, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=내용, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=결론, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=러, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=독후감, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=교훈, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=시사점, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=서평, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=드림, tfidf=7.66743718090106, tf=18, df=3, total=8]
Word [name=언, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=그, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=의미, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=개인적, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=감상문, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=피, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=시각, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=관련, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=본론, tfidf=0.4259687322722811, tf=1, df=3, total=8]
---------------------------
===========================================
Word [name=저, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=리프킨, tfidf=2.9817811259059677, tf=7, df=3, total=8]
Word [name=레, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=과학, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=도서, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=2005.01, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=본문, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=유, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=18, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=경제, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=러, tfidf=9.371312109990184, tf=22, df=3, total=8]
Word [name=달, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=전문, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=분야, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=중순, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=드림, tfidf=12.779061968168433, tf=30, df=3, total=8]
Word [name=언, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=미, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=원기, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=음사, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=사회, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=피, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=민, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=평점, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=관련, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=좀, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=전망, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=문헌, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=서인, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=책, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=크루그먼, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=구입, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=각주, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=말, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=부분, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=하다, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=페이지, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=완독, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=유, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=방대, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=날, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=러, tfidf=9.371312109990184, tf=22, df=3, total=8]
Word [name=정리, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=참고, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=한도, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=폴, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=500, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=드림, tfidf=12.779061968168433, tf=30, df=3, total=8]
Word [name=미래, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=언, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=담론, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=피, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=폴, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=미래, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=수, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=크루그먼, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=유, tfidf=7.241468448628779, tf=17, df=3, total=8]
---------------------------
Word [name=선언, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=아메리칸, tfidf=5.537593519539654, tf=13, df=3, total=8]
Word [name=도래, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=책, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=새, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=측면, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=러, tfidf=9.371312109990184, tf=22, df=3, total=8]
Word [name=대척점, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=드림, tfidf=12.779061968168433, tf=30, df=3, total=8]
Word [name=비전, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=언, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=몰락, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=다양, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=피, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=시대, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=있음, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=근거, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=아메리칸, tfidf=5.537593519539654, tf=13, df=3, total=8]
Word [name=리프킨, tfidf=2.9817811259059677, tf=7, df=3, total=8]
Word [name=책, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=본질, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=저자, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=실체, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=궁극적, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=러, tfidf=9.371312109990184, tf=22, df=3, total=8]
Word [name=쇠퇴, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=학자, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=이, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=드림, tfidf=12.779061968168433, tf=30, df=3, total=8]
Word [name=해부, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=미래, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=미, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=제시, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=다양, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=요인, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=유, tfidf=7.241468448628779, tf=17, df=3, total=8]
---------------------------
Word [name=지, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=논리적, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=전개, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=무엇, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=현, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=러, tfidf=9.371312109990184, tf=22, df=3, total=8]
Word [name=시점, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=드림, tfidf=12.779061968168433, tf=30, df=3, total=8]
Word [name=비전, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=언, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=인류, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=피, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=아메리칸, tfidf=5.537593519539654, tf=13, df=3, total=8]
---------------------------
Word [name=미국, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=독특, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=것, tfidf=3.407749858178249, tf=8, df=3, total=8]
Word [name=하면, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=신대륙, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=성취, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=가능, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=정신, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=미국인, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=드림, tfidf=12.779061968168433, tf=30, df=3, total=8]
Word [name=몰락, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=노력, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=누구, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=신, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=아메리칸, tfidf=5.537593519539654, tf=13, df=3, total=8]
Word [name=독특, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=이, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=기저, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=선택, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=드림, tfidf=12.779061968168433, tf=30, df=3, total=8]
Word [name=자신, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=사람, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=유대인, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=국민, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=생각, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=저자, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=분석, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=추구, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=편협, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=출세, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=주의, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=배타, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=개인, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=이기주의, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=역할, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=적인, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=윤리, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=지금, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=내세, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=행복, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=바탕, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=힘, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=몰락, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=여기, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=아메리칸, tfidf=5.537593519539654, tf=13, df=3, total=8]
Word [name=미국, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=지탱, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=자비, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=물질적, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=현세, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=강조, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=구원, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=등, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=근로, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=드림, tfidf=12.779061968168433, tf=30, df=3, total=8]
Word [name=청교도, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=노력, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=주장, tfidf=1.2779061968168433, tf=3, df=3, total=8]
---------------------------
Word [name=저자, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=한마디, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=아메리칸, tfidf=5.537593519539654, tf=13, df=3, total=8]
Word [name=것, tfidf=3.407749858178249, tf=8, df=3, total=8]
Word [name=드림, tfidf=12.779061968168433, tf=30, df=3, total=8]
Word [name=죽음, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=문화, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=미국, tfidf=1.7038749290891244, tf=4, df=3, total=8]
---------------------------
Word [name=리프킨, tfidf=2.9817811259059677, tf=7, df=3, total=8]
Word [name=자료, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=자신, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=행동, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=러, tfidf=9.371312109990184, tf=22, df=3, total=8]
Word [name=분석, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=주장, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=설파, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=양식, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=통계, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=미, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=리서치, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=결과, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=국민, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=다양, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=관련, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=저, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=리프킨, tfidf=2.9817811259059677, tf=7, df=3, total=8]
Word [name=편집, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=방식, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=머리, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=자료, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=연소, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=아쉬움, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=레, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=마, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=인용, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=언급, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=속, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=정리, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=터, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=참고, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=요약, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=통계, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=미, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=리서치, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=결과, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=집중, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=다양, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=서술, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=유, tfidf=7.241468448628779, tf=17, df=3, total=8]
---------------------------
Word [name=개념, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=아메리칸, tfidf=5.537593519539654, tf=13, df=3, total=8]
Word [name=리프킨, tfidf=2.9817811259059677, tf=7, df=3, total=8]
Word [name=이자, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=임, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=새, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=러, tfidf=9.371312109990184, tf=22, df=3, total=8]
Word [name=강조, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=동시, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=드림, tfidf=12.779061968168433, tf=30, df=3, total=8]
Word [name=부상, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=비전, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=언, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=미, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=인류, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=몰락, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=피, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=기본적, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=대안, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=유, tfidf=7.241468448628779, tf=17, df=3, total=8]
---------------------------
Word [name=개념, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=아메리칸, tfidf=5.537593519539654, tf=13, df=3, total=8]
Word [name=책, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=러, tfidf=9.371312109990184, tf=22, df=3, total=8]
Word [name=분석, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=이, tfidf=2.1298436613614053, tf=5, df=3, total=8]
Word [name=드림, tfidf=12.779061968168433, tf=30, df=3, total=8]
Word [name=언, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=비교, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=피, tfidf=7.241468448628779, tf=17, df=3, total=8]
Word [name=기본적, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=속성, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=것, tfidf=3.407749858178249, tf=8, df=3, total=8]
---------------------------
Word [name=리프킨, tfidf=2.9817811259059677, tf=7, df=3, total=8]
Word [name=자유, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=질, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=개인, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=인권, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=동화, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=재산권, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=부의, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=역설, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=관계, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=지속, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=축적, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=개발, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=보존, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=행사, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=다양성, tfidf=1.2041199826559248, tf=2, df=2, total=8]
